Wavelength(nm),Irradiance_Mar_25-29
2254.25,0.078443
2254.35,0.078429
2254.45,0.078415
2254.55,0.078401
2254.65,0.078387
2254.75,0.078373
2254.85,0.078358
2254.95,0.078344
2255.05,0.078331
2255.15,0.078317
2255.25,0.078303
2255.35,0.078289
2255.45,0.078275
2255.55,0.078261
2255.65,0.078247
2255.75,0.078233
2255.85,0.07822
2255.95,0.078206
2256.05,0.078191
2256.15,0.078177
2256.25,0.078163
2256.35,0.078149
2256.45,0.078135
2256.55,0.078122
2256.65,0.078108
2256.75,0.078094
2256.85,0.07808
2256.95,0.078066
2257.05,0.078052
2257.15,0.078038
2257.25,0.078024
2257.35,0.078011
2257.45,0.077997
2257.55,0.077983
2257.65,0.077969
2257.75,0.077955
2257.85,0.077942
2257.95,0.077928
2258.05,0.077914
2258.15,0.077901
2258.25,0.077887
2258.35,0.077873
2258.45,0.077859
2258.55,0.077845
2258.65,0.077831
2258.75,0.077817
2258.85,0.077803
2258.95,0.07779
2259.05,0.077777
2259.15,0.077763
2259.25,0.077749
2259.35,0.077735
2259.45,0.077721
2259.55,0.077707
2259.65,0.077693
2259.75,0.077681
2259.85,0.077667
2259.95,0.077653
2260.05,0.077639
2260.15,0.077625
2260.25,0.077612
2260.35,0.077598
2260.45,0.077584
2260.55,0.077571
2260.65,0.077557
2260.75,0.077544
2260.85,0.07753
2260.95,0.077516
2261.05,0.077502
2261.15,0.077489
2261.25,0.077475
2261.35,0.077462
2261.45,0.077448
2261.55,0.077435
2261.65,0.077421
2261.75,0.077407
2261.85,0.077394
2261.95,0.07738
2262.05,0.077366
2262.15,0.077353
2262.25,0.07734
2262.35,0.077326
2262.45,0.077312
2262.55,0.077299
2262.65,0.077285
2262.75,0.077272
2262.85,0.077258
2262.95,0.077245
2263.05,0.077232
2263.15,0.077218
2263.25,0.077204
2263.35,0.077191
2263.45,0.077177
2263.55,0.077164
2263.65,0.07715
2263.75,0.077138
2263.85,0.077124
2263.95,0.07711
2264.05,0.077097
2264.15,0.077083
2264.25,0.07707
2264.35,0.077056
2264.45,0.077043
2264.55,0.07703
2264.65,0.077017
2264.75,0.077003
2264.85,0.07699
2264.95,0.076976
2265.05,0.076963
2265.15,0.076949
2265.25,0.076936
2265.35,0.076923
2265.45,0.07691
2265.55,0.076896
2265.65,0.076883
2265.75,0.07687
2265.85,0.076856
2265.95,0.076843
2266.05,0.076829
2266.15,0.076817
2266.25,0.076804
2266.35,0.07679
2266.45,0.076777
2266.55,0.076763
2266.65,0.07675
2266.75,0.076737
2266.85,0.076723
2266.95,0.07671
2267.05,0.076698
2267.15,0.076684
2267.25,0.076671
2267.35,0.076658
2267.45,0.076645
2267.55,0.076631
2267.65,0.076618
2267.75,0.076605
2267.85,0.076592
2267.95,0.076579
2268.05,0.076566
2268.15,0.076553
2268.25,0.076539
2268.35,0.076526
2268.45,0.076513
2268.55,0.0765
2268.65,0.076487
2268.75,0.076474
2268.85,0.076461
2268.95,0.076448
2269.05,0.076435
2269.15,0.076422
2269.25,0.076408
2269.35,0.076395
2269.45,0.076383
2269.55,0.07637
2269.65,0.076357
2269.75,0.076344
2269.85,0.07633
2269.95,0.076317
2270.05,0.076304
2270.15,0.076291
2270.25,0.076278
2270.35,0.076266
2270.45,0.076253
2270.55,0.07624
2270.65,0.076227
2270.75,0.076214
2270.85,0.076201
2270.95,0.076187
2271.05,0.076174
2271.15,0.076162
2271.25,0.076149
2271.35,0.076136
2271.45,0.076123
2271.55,0.07611
2271.65,0.076097
2271.75,0.076084
2271.85,0.076071
2271.95,0.076059
2272.05,0.076046
2272.15,0.076033
2272.25,0.07602
2272.35,0.076007
2272.45,0.075994
2272.55,0.075982
2272.65,0.075969
2272.75,0.075956
2272.85,0.075944
2272.95,0.075931
2273.05,0.075918
2273.15,0.075905
2273.25,0.075892
2273.35,0.075879
2273.45,0.075866
2273.55,0.075853
2273.65,0.075841
2273.75,0.075829
2273.85,0.075816
2273.95,0.075803
2274.05,0.07579
2274.15,0.075777
2274.25,0.075764
2274.35,0.075752
2274.45,0.075739
2274.55,0.075727
2274.65,0.075714
2274.75,0.075701
2274.85,0.075688
2274.95,0.075676
2275.05,0.075663
2275.15,0.07565
2275.25,0.075637
2275.35,0.075625
2275.45,0.075613
2275.55,0.0756
2275.65,0.075587
2275.75,0.075574
2275.85,0.075562
2275.95,0.075549
2276.05,0.075536
2276.15,0.075524
2276.25,0.075512
2276.35,0.075499
2276.45,0.075486
2276.55,0.075474
2276.65,0.075461
2276.75,0.075448
2276.85,0.075436
2276.95,0.075423
2277.05,0.07541
2277.15,0.075399
2277.25,0.075386
2277.35,0.075373
2277.45,0.075361
2277.55,0.075348
2277.65,0.075335
2277.75,0.075323
2277.85,0.07531
2277.95,0.075298
2278.05,0.075286
2278.15,0.075273
2278.25,0.07526
2278.35,0.075248
2278.45,0.075235
2278.55,0.075223
2278.65,0.07521
2278.75,0.075197
2278.85,0.075186
2278.95,0.075173
2279.05,0.075161
2279.15,0.075148
2279.25,0.075135
2279.35,0.075123
2279.45,0.07511
2279.55,0.075098
2279.65,0.075085
2279.75,0.075074
2279.85,0.075061
2279.95,0.075048
2280.05,0.075036
2280.15,0.075023
2280.25,0.075011
2280.35,0.074998
2280.45,0.074986
2280.55,0.074973
2280.65,0.074962
2280.75,0.074949
2280.85,0.074937
2280.95,0.074924
2281.05,0.074912
2281.15,0.074899
2281.25,0.074887
2281.35,0.074874
2281.45,0.074863
2281.55,0.07485
2281.65,0.074838
2281.75,0.074825
2281.85,0.074813
2281.95,0.074801
2282.05,0.074788
2282.15,0.074776
2282.25,0.074763
2282.35,0.074752
2282.45,0.074739
2282.55,0.074727
2282.65,0.074715
2282.75,0.074702
2282.85,0.07469
2282.95,0.074677
2283.05,0.074665
2283.15,0.074652
2283.25,0.074641
2283.35,0.074629
2283.45,0.074616
2283.55,0.074604
2283.65,0.074592
2283.75,0.074579
2283.85,0.074567
2283.95,0.074554
2284.05,0.074542
2284.15,0.074531
2284.25,0.074518
2284.35,0.074506
2284.45,0.074494
2284.55,0.074481
2284.65,0.074469
2284.75,0.074457
2284.85,0.074444
2284.95,0.074432
2285.05,0.074421
2285.15,0.074408
2285.25,0.074396
2285.35,0.074384
2285.45,0.074371
2285.55,0.074359
2285.65,0.074347
2285.75,0.074334
2285.85,0.074322
2285.95,0.074311
2286.05,0.074299
2286.15,0.074286
2286.25,0.074274
2286.35,0.074262
2286.45,0.074249
2286.55,0.074237
2286.65,0.074225
2286.75,0.074213
2286.85,0.074201
2286.95,0.074189
2287.05,0.074177
2287.15,0.074164
2287.25,0.074152
2287.35,0.07414
2287.45,0.074128
2287.55,0.074115
2287.65,0.074104
2287.75,0.074092
2287.85,0.07408
2287.95,0.074067
2288.05,0.074055
2288.15,0.074043
2288.25,0.074031
2288.35,0.074019
2288.45,0.074006
2288.55,0.073995
2288.65,0.073983
2288.75,0.073971
2288.85,0.073958
2288.95,0.073946
2289.05,0.073934
2289.15,0.073922
2289.25,0.073909
2289.35,0.073897
2289.45,0.073886
2289.55,0.073873
2289.65,0.073861
2289.75,0.073849
2289.85,0.073836
2289.95,0.073824
2290.05,0.073812
2290.15,0.0738
2290.25,0.073787
2290.35,0.073776
2290.45,0.073764
2290.55,0.073752
2290.65,0.073739
2290.75,0.073727
2290.85,0.073715
2290.95,0.073702
2291.05,0.07369
2291.15,0.073678
2291.25,0.073667
2291.35,0.073654
2291.45,0.073642
2291.55,0.07363
2291.65,0.073618
2291.75,0.073605
2291.85,0.073593
2291.95,0.073581
2292.05,0.073569
2292.15,0.073557
2292.25,0.073545
2292.35,0.073533
2292.45,0.073521
2292.55,0.073508
2292.65,0.073496
2292.75,0.073484
2292.85,0.073472
2292.95,0.073459
2293.05,0.073448
2293.15,0.073436
2293.25,0.073424
2293.35,0.073412
2293.45,0.073399
2293.55,0.073387
2293.65,0.073375
2293.75,0.073363
2293.85,0.07335
2293.95,0.073339
2294.05,0.073327
2294.15,0.073315
2294.25,0.073303
2294.35,0.07329
2294.45,0.073278
2294.55,0.073266
2294.65,0.073254
2294.75,0.073241
2294.85,0.07323
2294.95,0.073218
2295.05,0.073206
2295.15,0.073194
2295.25,0.073181
2295.35,0.073169
2295.45,0.073157
2295.55,0.073145
2295.65,0.073133
2295.75,0.073121
2295.85,0.073109
2295.95,0.073097
2296.05,0.073085
2296.15,0.073073
2296.25,0.07306
2296.35,0.073048
2296.45,0.073036
2296.55,0.073024
2296.65,0.073013
2296.75,0.073
2296.85,0.072988
2296.95,0.072976
2297.05,0.072964
2297.15,0.072952
2297.25,0.072939
2297.35,0.072927
2297.45,0.072915
2297.55,0.072904
2297.65,0.072892
2297.75,0.072879
2297.85,0.072867
2297.95,0.072855
2298.05,0.072843
2298.15,0.072831
2298.25,0.072818
2298.35,0.072806
2298.45,0.072795
2298.55,0.072783
2298.65,0.072771
2298.75,0.072758
2298.85,0.072746
2298.95,0.072734
2299.05,0.072722
2299.15,0.07271
2299.25,0.072698
2299.35,0.072686
2299.45,0.072674
2299.55,0.072662
2299.65,0.07265
2299.75,0.072638
2299.85,0.072625
2299.95,0.072613
2300.05,0.072601
2300.15,0.072589
2300.25,0.072578
2300.35,0.072565
2300.45,0.072553
2300.55,0.072541
2300.65,0.072529
2300.75,0.072516
2300.85,0.072504
2300.95,0.072492
2301.05,0.072479
2301.15,0.072468
2301.25,0.072456
2301.35,0.072443
2301.45,0.072431
2301.55,0.072419
2301.65,0.072406
2301.75,0.072394
2301.85,0.072382
2301.95,0.072369
2302.05,0.072358
2302.15,0.072346
2302.25,0.072333
2302.35,0.072321
2302.45,0.072309
2302.55,0.072296
2302.65,0.072284
2302.75,0.072272
2302.85,0.072259
2302.95,0.072248
2303.05,0.072236
2303.15,0.072223
2303.25,0.072211
2303.35,0.072199
2303.45,0.072186
2303.55,0.072174
2303.65,0.072162
2303.75,0.07215
2303.85,0.072138
2303.95,0.072126
2304.05,0.072113
2304.15,0.072101
2304.25,0.072089
2304.35,0.072076
2304.45,0.072064
2304.55,0.072052
2304.65,0.07204
2304.75,0.072028
2304.85,0.072016
2304.95,0.072003
2305.05,0.071991
2305.15,0.071979
2305.25,0.071966
2305.35,0.071954
2305.45,0.071942
2305.55,0.07193
2305.65,0.071918
2305.75,0.071906
2305.85,0.071893
2305.95,0.071881
2306.05,0.071869
2306.15,0.071856
2306.25,0.071844
2306.35,0.071832
2306.45,0.07182
2306.55,0.071808
2306.65,0.071796
2306.75,0.071784
2306.85,0.071771
2306.95,0.071759
2307.05,0.071747
2307.15,0.071734
2307.25,0.071722
2307.35,0.071711
2307.45,0.071698
2307.55,0.071686
2307.65,0.071674
2307.75,0.071661
2307.85,0.071649
2307.95,0.071637
2308.05,0.071625
2308.15,0.071612
2308.25,0.071601
2308.35,0.071589
2308.45,0.071576
2308.55,0.071564
2308.65,0.071552
2308.75,0.07154
2308.85,0.071527
2308.95,0.071515
2309.05,0.071503
2309.15,0.071491
2309.25,0.071479
2309.35,0.071467
2309.45,0.071455
2309.55,0.071442
2309.65,0.07143
2309.75,0.071418
2309.85,0.071405
2309.95,0.071393
2310.05,0.071382
2310.15,0.07137
2310.25,0.071357
2310.35,0.071345
2310.45,0.071333
2310.55,0.071321
2310.65,0.071308
2310.75,0.071296
2310.85,0.071284
2310.95,0.071272
2311.05,0.07126
2311.15,0.071248
2311.25,0.071236
2311.35,0.071223
2311.45,0.071211
2311.55,0.071199
2311.65,0.071187
2311.75,0.071174
2311.85,0.071163
2311.95,0.071151
2312.05,0.071139
2312.15,0.071126
2312.25,0.071114
2312.35,0.071102
2312.45,0.071089
2312.55,0.071077
2312.65,0.071065
2312.75,0.071053
2312.85,0.071041
2312.95,0.071029
2313.05,0.071016
2313.15,0.071004
2313.25,0.070992
2313.35,0.07098
2313.45,0.070967
2313.55,0.070956
2313.65,0.070944
2313.75,0.070931
2313.85,0.070919
2313.95,0.070907
2314.05,0.070894
2314.15,0.070882
2314.25,0.07087
2314.35,0.070858
2314.45,0.070846
2314.55,0.070834
2314.65,0.070822
2314.75,0.07081
2314.85,0.070797
2314.95,0.070785
2315.05,0.070773
2315.15,0.07076
2315.25,0.070748
2315.35,0.070737
2315.45,0.070725
2315.55,0.070712
2315.65,0.0707
2315.75,0.070688
2315.85,0.070676
2315.95,0.070663
2316.05,0.070651
2316.15,0.070639
2316.25,0.070628
2316.35,0.070616
2316.45,0.070603
2316.55,0.070591
2316.65,0.070579
2316.75,0.070567
2316.85,0.070554
2316.95,0.070542
2317.05,0.07053
2317.15,0.070519
2317.25,0.070507
2317.35,0.070494
2317.45,0.070482
2317.55,0.07047
2317.65,0.070458
2317.75,0.070446
2317.85,0.070433
2317.95,0.070421
2318.05,0.07041
2318.15,0.070398
2318.25,0.070386
2318.35,0.070374
2318.45,0.070361
2318.55,0.070349
2318.65,0.070337
2318.75,0.070325
2318.85,0.070313
2318.95,0.070302
2319.05,0.07029
2319.15,0.070277
2319.25,0.070265
2319.35,0.070253
2319.45,0.070241
2319.55,0.070229
2319.65,0.070217
2319.75,0.070205
2319.85,0.070194
2319.95,0.070181
2320.05,0.070169
2320.15,0.070157
2320.25,0.070145
2320.35,0.070133
2320.45,0.070121
2320.55,0.070109
2320.65,0.070097
2320.75,0.070086
2320.85,0.070074
2320.95,0.070062
2321.05,0.070049
2321.15,0.070037
2321.25,0.070025
2321.35,0.070013
2321.45,0.070001
2321.55,0.069989
2321.65,0.069978
2321.75,0.069966
2321.85,0.069954
2321.95,0.069942
2322.05,0.06993
2322.15,0.069918
2322.25,0.069906
2322.35,0.069894
2322.45,0.069882
2322.55,0.06987
2322.65,0.069859
2322.75,0.069847
2322.85,0.069835
2322.95,0.069823
2323.05,0.069811
2323.15,0.069799
2323.25,0.069787
2323.35,0.069775
2323.45,0.069763
2323.55,0.069752
2323.65,0.06974
2323.75,0.069728
2323.85,0.069716
2323.95,0.069704
2324.05,0.069692
2324.15,0.069681
2324.25,0.069669
2324.35,0.069657
2324.45,0.069646
2324.55,0.069634
2324.65,0.069622
2324.75,0.06961
2324.85,0.069598
2324.95,0.069586
2325.05,0.069574
2325.15,0.069563
2325.25,0.069551
2325.35,0.06954
2325.45,0.069528
2325.55,0.069516
2325.65,0.069504
2325.75,0.069492
2325.85,0.06948
2325.95,0.069469
2326.05,0.069457
2326.15,0.069445
2326.25,0.069434
2326.35,0.069422
2326.45,0.06941
2326.55,0.069399
2326.65,0.069387
2326.75,0.069375
2326.85,0.069363
2326.95,0.069351
2327.05,0.06934
2327.15,0.069328
2327.25,0.069317
2327.35,0.069305
2327.45,0.069293
2327.55,0.069282
2327.65,0.06927
2327.75,0.069258
2327.85,0.069246
2327.95,0.069235
2328.05,0.069223
2328.15,0.069212
2328.25,0.0692
2328.35,0.069189
2328.45,0.069177
2328.55,0.069165
2328.65,0.069154
2328.75,0.069142
2328.85,0.06913
2328.95,0.069118
2329.05,0.069108
2329.15,0.069096
2329.25,0.069084
2329.35,0.069073
2329.45,0.069061
2329.55,0.069049
2329.65,0.069037
2329.75,0.069026
2329.85,0.069014
2329.95,0.069002
2330.05,0.068992
2330.15,0.06898
2330.25,0.068968
2330.35,0.068957
2330.45,0.068945
2330.55,0.068934
2330.65,0.068922
2330.75,0.06891
2330.85,0.068899
2330.95,0.068888
2331.05,0.068876
2331.15,0.068865
2331.25,0.068853
2331.35,0.068842
2331.45,0.06883
2331.55,0.068818
2331.65,0.068807
2331.75,0.068795
2331.85,0.068784
2331.95,0.068773
2332.05,0.068761
2332.15,0.06875
2332.25,0.068738
2332.35,0.068727
2332.45,0.068715
2332.55,0.068704
2332.65,0.068692
2332.75,0.06868
2332.85,0.06867
2332.95,0.068658
2333.05,0.068647
2333.15,0.068635
2333.25,0.068624
2333.35,0.068612
2333.45,0.068601
2333.55,0.068589
2333.65,0.068578
2333.75,0.068567
2333.85,0.068556
2333.95,0.068544
2334.05,0.068533
2334.15,0.068521
2334.25,0.06851
2334.35,0.068498
2334.45,0.068487
2334.55,0.068475
2334.65,0.068464
2334.75,0.068453
2334.85,0.068442
2334.95,0.06843
2335.05,0.068419
2335.15,0.068407
2335.25,0.068396
2335.35,0.068384
2335.45,0.068373
2335.55,0.068361
2335.65,0.06835
2335.75,0.068339
2335.85,0.068328
2335.95,0.068316
2336.05,0.068305
2336.15,0.068293
2336.25,0.068282
2336.35,0.068271
2336.45,0.068259
2336.55,0.068248
2336.65,0.068237
2336.75,0.068226
2336.85,0.068214
2336.95,0.068203
2337.05,0.068191
2337.15,0.06818
2337.25,0.068169
2337.35,0.068157
2337.45,0.068146
2337.55,0.068134
2337.65,0.068124
2337.75,0.068113
2337.85,0.068101
2337.95,0.06809
2338.05,0.068078
2338.15,0.068067
2338.25,0.068056
2338.35,0.068044
2338.45,0.068033
2338.55,0.068022
2338.65,0.068011
2338.75,0.068
2338.85,0.067988
2338.95,0.067977
2339.05,0.067966
2339.15,0.067954
2339.25,0.067943
2339.35,0.067932
2339.45,0.06792
2339.55,0.06791
2339.65,0.067899
2339.75,0.067887
2339.85,0.067876
2339.95,0.067865
2340.05,0.067853
2340.15,0.067842
2340.25,0.067831
2340.35,0.067819
2340.45,0.067808
2340.55,0.067798
2340.65,0.067787
2340.75,0.067775
2340.85,0.067764
2340.95,0.067753
2341.05,0.067741
2341.15,0.06773
2341.25,0.067719
2341.35,0.067708
2341.45,0.067697
2341.55,0.067686
2341.65,0.067675
2341.75,0.067664
2341.85,0.067652
2341.95,0.067641
2342.05,0.06763
2342.15,0.067619
2342.25,0.067607
2342.35,0.067596
2342.45,0.067586
2342.55,0.067575
2342.65,0.067563
2342.75,0.067552
2342.85,0.067541
2342.95,0.06753
2343.05,0.067518
2343.15,0.067507
2343.25,0.067496
2343.35,0.067485
2343.45,0.067475
2343.55,0.067463
2343.65,0.067452
2343.75,0.067441
2343.85,0.06743
2343.95,0.067419
2344.05,0.067407
2344.15,0.067396
2344.25,0.067385
2344.35,0.067374
2344.45,0.067364
2344.55,0.067353
2344.65,0.067341
2344.75,0.06733
2344.85,0.067319
2344.95,0.067308
2345.05,0.067297
2345.15,0.067286
2345.25,0.067275
2345.35,0.067264
2345.45,0.067253
2345.55,0.067242
2345.65,0.067231
2345.75,0.06722
2345.85,0.067209
2345.95,0.067198
2346.05,0.067186
2346.15,0.067175
2346.25,0.067164
2346.35,0.067154
2346.45,0.067142
2346.55,0.067131
2346.65,0.06712
2346.75,0.067109
2346.85,0.067097
2346.95,0.067086
2347.05,0.067075
2347.15,0.067064
2347.25,0.067053
2347.35,0.067042
2347.45,0.067031
2347.55,0.06702
2347.65,0.067009
2347.75,0.066998
2347.85,0.066986
2347.95,0.066975
2348.05,0.066964
2348.15,0.066953
2348.25,0.066942
2348.35,0.066931
2348.45,0.06692
2348.55,0.066909
2348.65,0.066898
2348.75,0.066887
2348.85,0.066876
2348.95,0.066864
2349.05,0.066853
2349.15,0.066842
2349.25,0.066831
2349.35,0.066821
2349.45,0.06681
2349.55,0.066799
2349.65,0.066787
2349.75,0.066776
2349.85,0.066765
2349.95,0.066754
2350.05,0.066743
2350.15,0.066732
2350.25,0.066721
2350.35,0.066711
2350.45,0.0667
2350.55,0.066688
2350.65,0.066677
2350.75,0.066666
2350.85,0.066655
2350.95,0.066644
2351.05,0.066633
2351.15,0.066622
2351.25,0.066612
2351.35,0.066601
2351.45,0.06659
2351.55,0.066579
2351.65,0.066568
2351.75,0.066557
2351.85,0.066545
2351.95,0.066534
2352.05,0.066523
2352.15,0.066512
2352.25,0.066502
2352.35,0.066491
2352.45,0.06648
2352.55,0.066469
2352.65,0.066458
2352.75,0.066447
2352.85,0.066436
2352.95,0.066425
2353.05,0.066414
2353.15,0.066403
2353.25,0.066393
2353.35,0.066382
2353.45,0.066371
2353.55,0.06636
2353.65,0.066349
2353.75,0.066338
2353.85,0.066327
2353.95,0.066316
2354.05,0.066305
2354.15,0.066294
2354.25,0.066285
2354.35,0.066274
2354.45,0.066263
2354.55,0.066252
2354.65,0.066241
2354.75,0.06623
2354.85,0.066219
2354.95,0.066208
2355.05,0.066197
2355.15,0.066186
2355.25,0.066176
2355.35,0.066165
2355.45,0.066154
2355.55,0.066144
2355.65,0.066133
2355.75,0.066122
2355.85,0.066111
2355.95,0.0661
2356.05,0.066089
2356.15,0.066078
2356.25,0.066068
2356.35,0.066058
2356.45,0.066047
2356.55,0.066036
2356.65,0.066025
2356.75,0.066014
2356.85,0.066003
2356.95,0.065993
2357.05,0.065982
2357.15,0.065971
2357.25,0.065961
2357.35,0.06595
2357.45,0.065939
2357.55,0.065928
2357.65,0.065918
2357.75,0.065907
2357.85,0.065896
2357.95,0.065885
2358.05,0.065874
2358.15,0.065863
2358.25,0.065853
2358.35,0.065843
2358.45,0.065832
2358.55,0.065821
2358.65,0.06581
2358.75,0.065799
2358.85,0.065789
2358.95,0.065778
2359.05,0.065767
2359.15,0.065756
2359.25,0.065745
2359.35,0.065736
2359.45,0.065725
2359.55,0.065714
2359.65,0.065703
2359.75,0.065693
2359.85,0.065682
2359.95,0.065671
2360.05,0.06566
2360.15,0.06565
2360.25,0.065639
2360.35,0.065629
2360.45,0.065619
2360.55,0.065608
2360.65,0.065597
2360.75,0.065586
2360.85,0.065576
2360.95,0.065565
2361.05,0.065554
2361.15,0.065544
2361.25,0.065533
2361.35,0.065523
2361.45,0.065513
2361.55,0.065502
2361.65,0.065491
2361.75,0.065481
2361.85,0.06547
2361.95,0.06546
2362.05,0.065449
2362.15,0.065438
2362.25,0.065428
2362.35,0.065418
2362.45,0.065408
2362.55,0.065397
2362.65,0.065386
2362.75,0.065376
2362.85,0.065365
2362.95,0.065355
2363.05,0.065344
2363.15,0.065334
2363.25,0.065323
2363.35,0.065312
2363.45,0.065303
2363.55,0.065292
2363.65,0.065282
2363.75,0.065271
2363.85,0.065261
2363.95,0.06525
2364.05,0.06524
2364.15,0.065229
2364.25,0.065219
2364.35,0.065208
2364.45,0.065199
2364.55,0.065188
2364.65,0.065178
2364.75,0.065168
2364.85,0.065157
2364.95,0.065147
2365.05,0.065136
2365.15,0.065126
2365.25,0.065115
2365.35,0.065105
2365.45,0.065095
2365.55,0.065085
2365.65,0.065075
2365.75,0.065064
2365.85,0.065054
2365.95,0.065044
2366.05,0.065033
2366.15,0.065023
2366.25,0.065013
2366.35,0.065002
2366.45,0.064992
2366.55,0.064983
2366.65,0.064972
2366.75,0.064962
2366.85,0.064952
2366.95,0.064941
2367.05,0.064931
2367.15,0.064921
2367.25,0.064911
2367.35,0.0649
2367.45,0.06489
2367.55,0.06488
2367.65,0.064871
2367.75,0.06486
2367.85,0.06485
2367.95,0.06484
2368.05,0.06483
2368.15,0.064819
2368.25,0.064809
2368.35,0.064799
2368.45,0.064789
2368.55,0.064779
2368.65,0.064769
2368.75,0.06476
2368.85,0.064749
2368.95,0.064739
2369.05,0.064729
2369.15,0.064719
2369.25,0.064709
2369.35,0.064699
2369.45,0.064689
2369.55,0.064679
2369.65,0.064669
2369.75,0.064659
2369.85,0.064649
2369.95,0.064639
2370.05,0.064629
2370.15,0.064619
2370.25,0.064609
2370.35,0.064599
2370.45,0.064589
2370.55,0.064579
2370.65,0.064569
2370.75,0.064559
2370.85,0.064549
2370.95,0.06454
2371.05,0.06453
2371.15,0.06452
2371.25,0.06451
2371.35,0.064501
2371.45,0.064491
2371.55,0.064481
2371.65,0.064471
2371.75,0.064461
2371.85,0.064451
2371.95,0.064441
2372.05,0.064432
2372.15,0.064422
2372.25,0.064412
2372.35,0.064402
2372.45,0.064393
2372.55,0.064383
2372.65,0.064373
2372.75,0.064363
2372.85,0.064353
2372.95,0.064343
2373.05,0.064334
2373.15,0.064325
2373.25,0.064315
2373.35,0.064305
2373.45,0.064295
2373.55,0.064285
2373.65,0.064276
2373.75,0.064266
2373.85,0.064256
2373.95,0.064246
2374.05,0.064237
2374.15,0.064227
2374.25,0.064218
2374.35,0.064208
2374.45,0.064199
2374.55,0.064189
2374.65,0.064179
2374.75,0.06417
2374.85,0.06416
2374.95,0.06415
2375.05,0.06414
2375.15,0.064131
2375.25,0.064121
2375.35,0.064112
2375.45,0.064103
2375.55,0.064093
2375.65,0.064083
2375.75,0.064074
2375.85,0.064064
2375.95,0.064055
2376.05,0.064045
2376.15,0.064035
2376.25,0.064026
2376.35,0.064016
2376.45,0.064007
2376.55,0.063998
2376.65,0.063988
2376.75,0.063979
2376.85,0.063969
2376.95,0.06396
2377.05,0.06395
2377.15,0.06394
2377.25,0.063931
2377.35,0.063921
2377.45,0.063912
2377.55,0.063902
2377.65,0.063894
2377.75,0.063884
2377.85,0.063875
2377.95,0.063865
2378.05,0.063856
2378.15,0.063846
2378.25,0.063837
2378.35,0.063827
2378.45,0.063818
2378.55,0.063808
2378.65,0.063799
2378.75,0.06379
2378.85,0.063781
2378.95,0.063772
2379.05,0.063762
2379.15,0.063753
2379.25,0.063743
2379.35,0.063734
2379.45,0.063724
2379.55,0.063715
2379.65,0.063706
2379.75,0.063696
2379.85,0.063687
2379.95,0.063678
2380.05,0.063669
2380.15,0.06366
2380.25,0.06365
2380.35,0.063641
2380.45,0.063631
2380.55,0.063622
2380.65,0.063613
2380.75,0.063603
2380.85,0.063594
